SERIE,NVONRO,NSEGRUP,NSE,SEXO,GEDAD,EDAD,NIVEDU,P10A,P10B,P10C,P11A,P11B,P11C,P12A,P12B,P12C,P12D,P12E,P12F,P12G,P12H,P13A,P13B,P13C,P13D,P13E,P13F,P13G,P13H,index_O,index_B
2016,20160424,AB,2,Mujer,1,27,Superiortecnica completa,4,4,4,3,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2016,20160425,C,3,Mujer,2,40,SecundariaCompleta,3,4,4,3,3,3,1,0,0,1,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160426,AB,2,Hombre,2,36,SuperiorTecnicaincompleta,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160427,C,3,Mujer,2,36,Superiortecnica completa,4,4,4,3,3,3,1,0,0,1,1,0,0,1,2,2,2,1,1,1,1,1,4,1
2016,20160428,DE,4,Mujer,3,70,SecundariaIncompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160429,C,3,Mujer,3,61,Primaria,2,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160430,C,3,Hombre,1,25,Superiortecnica completa,2,2,3,2,3,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160431,C,3,Hombre,3,48,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160432,C,3,Hombre,1,26,SecundariaCompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160433,DE,4,Mujer,2,31,SecundariaIncompleta,3,3,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,98,98,98,1,1,8,1
2016,20160434,C,3,Hombre,3,56,Superiortecnica completa,3,4,4,2,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160435,DE,4,Mujer,2,32,SuperiorTecnicaincompleta,2,3,2,3,98,3,0,0,0,0,0,0,0,0,2,2,2,98,1,1,1,1,0,0
2016,20160436,C,3,Hombre,1,18,SecundariaCompleta,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160437,C,3,Mujer,1,26,SecundariaIncompleta,3,3,3,3,3,3,1,1,1,1,1,0,0,0,2,2,98,2,1,1,1,1,5,1
2016,20160438,DE,4,Mujer,2,36,SecundariaIncompleta,3,4,3,2,3,3,1,1,1,1,1,1,0,0,1,1,1,1,2,1,1,1,6,1
2016,20160439,C,3,Hombre,1,29,Superiortecnica completa,3,1,1,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,1,0,0
2016,20160440,C,3,Hombre,3,74,SecundariaCompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2,98,2,2,1,1,1,1,0,0
2016,20160441,DE,4,Mujer,3,52,Primaria,2,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160442,C,3,Mujer,2,40,SuperiorTecnicaincompleta,2,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160443,DE,4,Mujer,2,41,SecundariaIncompleta,2,2,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160444,DE,5,Mujer,2,38,SecundariaIncompleta,2,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160445,C,3,Hombre,1,24,SecundariaCompleta,2,2,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160446,DE,4,Hombre,1,28,SecundariaCompleta,2,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160447,DE,4,Hombre,3,55,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160448,DE,5,Hombre,3,67,Primaria,2,2,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190001,DE,4,Mujer,3,52,SecundariaIncompleta,3,4,4,3,3,3,1,1,0,0,0,0,0,0,1,2,2,1,1,1,1,1,2,1
2019,20190002,C,3,Hombre,3,48,SecundariaCompleta,3,3,3,3,3,3,1,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,2,1
2019,20190003,DE,4,Mujer,3,62,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190004,C,3,Mujer,2,37,SecundariaCompleta,4,4,4,3,3,3,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,3,1
2019,20190005,C,3,Hombre,2,34,SecundariaIncompleta,4,4,4,98,98,98,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190006,AB,2,Hombre,3,60,Postgrado,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190007,C,3,Mujer,1,26,Superiortecnica completa,1,1,1,3,3,3,1,0,0,1,0,0,0,1,1,1,2,1,1,1,1,1,3,1
2019,20190008,AB,2,Hombre,1,18,Superior universitaria incompleta,2,3,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190009,AB,2,Hombre,2,38,Superior universitaria completa,2,2,2,3,3,3,1,1,0,1,1,0,0,1,1,2,2,1,1,1,1,1,5,1
2019,20190010,AB,2,Mujer,2,39,Superior universitaria incompleta,3,4,4,3,3,3,1,1,0,0,0,0,0,0,1,2,2,1,1,1,1,1,2,1
2019,20190011,C,3,Mujer,2,43,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,1,1,2,1,1,1,1,2,1,1,1
2019,20190012,C,3,Mujer,3,59,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190013,C,3,Hombre,3,45,Superiortecnica completa,3,4,4,3,3,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190014,C,3,Mujer,1,28,SecundariaCompleta,3,4,3,3,3,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190015,C,3,Hombre,1,25,Superior universitaria completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190016,C,3,Hombre,3,45,SecundariaCompleta,3,3,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190017,C,3,Mujer,3,50,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190018,AB,2,Hombre,2,31,Superiortecnica completa,3,3,3,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,2,2,1,5,1
2019,20190019,C,3,Mujer,3,45,Superiortecnica completa,3,3,3,2,2,1,0,0,1,1,0,0,1,0,2,1,2,1,1,2,2,2,3,1
2019,20190020,C,3,Mujer,2,44,SuperiorTecnicaincompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2019,20190021,C,3,Hombre,3,84,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0
2019,20190022,AB,2,Hombre,2,40,Superior universitaria completa,3,4,4,2,2,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2019,20190023,C,3,Mujer,1,23,SuperiorTecnicaincompleta,3,4,4,3,2,2,1,1,0,0,0,0,0,1,2,1,1,1,1,1,1,1,3,1
2019,20190024,AB,2,Hombre,1,28,Superior universitaria completa,3,3,4,3,3,3,1,0,1,0,1,0,0,0,2,2,2,2,2,1,1,1,3,1
2019,20190025,AB,2,Mujer,3,79,Postgrado,2,2,3,3,3,3,0,1,1,0,0,0,0,0,2,2,2,1,2,1,1,1,2,1
2019,20190026,DE,4,Hombre,3,65,SecundariaCompleta,4,4,4,2,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190027,DE,4,Mujer,2,36,SecundariaIncompleta,4,4,4,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,1
2019,20190028,DE,4,Hombre,2,44,Primaria,3,3,4,3,3,3,1,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1
2019,20190029,C,3,Hombre,1,29,Superior universitaria completa,3,3,3,2,3,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190030,C,3,Mujer,1,29,Superior universitaria completa,3,3,4,2,2,2,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2019,20190031,AB,2,Mujer,2,41,Superior universitaria completa,2,3,4,3,3,2,1,1,1,0,0,0,0,0,2,2,1,1,1,1,1,1,3,1
2019,20190032,C,3,Mujer,3,48,SecundariaCompleta,4,4,4,3,3,3,1,0,1,1,0,0,0,1,1,1,2,1,1,1,1,1,4,1
2019,20190033,C,3,Hombre,3,70,Primaria,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190034,DE,4,Mujer,1,25,SecundariaCompleta,3,4,4,3,3,2,0,1,1,0,0,0,0,0,1,2,2,1,1,1,1,1,2,1
2019,20190035,C,3,Hombre,1,25,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190036,AB,2,Mujer,3,55,SecundariaIncompleta,3,3,4,3,3,3,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190037,DE,4,Mujer,2,42,SecundariaCompleta,4,4,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190038,DE,4,Mujer,3,78,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190039,DE,4,Hombre,3,47,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190040,DE,4,Hombre,2,40,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190041,DE,5,Mujer,1,29,SecundariaCompleta,4,4,4,3,3,3,0,1,1,1,0,0,0,0,2,2,2,1,1,1,1,1,3,1
2019,20190042,DE,4,Hombre,3,45,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190043,DE,5,Mujer,3,54,SecundariaCompleta,3,3,3,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,1
2019,20190044,DE,4,Hombre,2,38,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190045,DE,4,Hombre,1,28,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190046,DE,4,Hombre,3,77,Primaria,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190047,C,3,Mujer,1,18,SecundariaCompleta,3,4,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190048,DE,4,Hombre,2,38,SecundariaCompleta,3,3,3,2,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190049,C,3,Hombre,1,19,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190050,DE,4,Mujer,2,40,SecundariaCompleta,3,3,3,3,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,1
2019,20190051,C,3,Hombre,2,44,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190052,DE,4,Mujer,3,47,Primaria,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190053,AB,2,Mujer,1,27,Superior universitaria completa,3,3,4,2,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190054,AB,2,Mujer,2,30,Superior universitaria completa,3,4,4,3,2,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,1
2019,20190055,C,3,Hombre,1,23,Superior universitaria incompleta,3,3,4,3,3,2,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5,1
2019,20190056,C,3,Mujer,2,30,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190057,AB,2,Mujer,3,49,SecundariaCompleta,3,3,4,3,3,3,0,0,0,0,0,1,0,1,2,2,2,2,1,1,1,1,2,1
2019,20190058,C,3,Mujer,3,66,SecundariaCompleta,3,4,4,3,3,3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1
2019,20190059,C,3,Hombre,2,37,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190060,C,3,Hombre,3,60,SecundariaCompleta,3,3,4,2,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190061,AB,2,Hombre,3,77,Superiortecnica completa,3,4,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190062,C,3,Mujer,3,55,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190063,C,3,Mujer,2,35,SecundariaIncompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190064,C,3,Mujer,1,24,Superior universitaria completa,4,4,4,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,1
2019,20190065,C,3,Hombre,1,19,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190066,C,3,Mujer,1,20,Superior universitaria incompleta,3,4,4,3,3,3,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190067,C,3,Hombre,1,19,SuperiorTecnicaincompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190068,DE,4,Hombre,3,71,Primaria,3,3,3,3,3,3,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,4,1
2019,20190069,C,3,Mujer,3,45,Superiortecnica completa,4,4,4,3,3,3,1,1,1,0,0,0,0,0,1,2,2,1,1,1,1,1,3,1
2019,20190070,C,3,Hombre,2,44,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190071,DE,4,Hombre,2,43,SecundariaCompleta,4,4,4,3,3,2,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190072,C,3,Mujer,2,32,Superiortecnica completa,3,3,4,3,3,3,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190073,AB,2,Hombre,3,62,Superior universitaria completa,3,3,4,3,2,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2019,20190074,DE,4,Hombre,1,21,Superior universitaria incompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190075,DE,4,Mujer,1,21,Superior universitaria incompleta,3,4,3,2,3,3,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190076,DE,4,Hombre,3,51,Primaria,4,4,4,3,3,3,1,0,0,1,0,0,0,0,2,2,2,1,2,1,98,1,2,1
2019,20190077,C,3,Hombre,2,30,Superiortecnica completa,3,4,4,2,2,2,0,1,1,1,1,0,0,0,1,2,1,1,1,1,1,1,4,1
2019,20190078,C,3,Mujer,3,46,Primaria,4,4,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190079,C,3,Mujer,2,36,SecundariaCompleta,3,4,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190080,C,3,Mujer,3,48,SecundariaIncompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2019,20190081,C,3,Mujer,1,24,SuperiorTecnicaincompleta,4,4,4,3,3,3,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190082,C,3,Mujer,3,48,SecundariaCompleta,4,4,4,3,3,3,1,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,2,1
2019,20190083,DE,4,Hombre,3,61,SecundariaIncompleta,4,3,4,3,3,3,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190084,C,3,Hombre,1,25,Superior universitaria incompleta,4,4,3,3,3,2,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,1
2019,20190085,C,3,Mujer,2,43,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190086,C,3,Hombre,1,22,SuperiorTecnicaincompleta,1,1,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190087,DE,4,Hombre,2,39,SecundariaIncompleta,3,3,3,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190088,DE,4,Hombre,3,45,SecundariaIncompleta,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1
2019,20190089,DE,4,Mujer,3,46,Inicial,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190090,DE,4,Mujer,1,26,SecundariaIncompleta,3,3,3,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190091,C,3,Mujer,1,20,Superior universitaria incompleta,2,3,4,2,2,2,0,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,4,1
2019,20190092,C,3,Mujer,2,37,Superior universitaria incompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190093,C,3,Hombre,2,30,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190094,AB,2,Hombre,1,22,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190095,C,3,Hombre,3,50,SecundariaIncompleta,3,2,2,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190096,AB,2,Hombre,3,55,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190097,C,3,Mujer,2,35,SecundariaCompleta,3,3,3,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190098,C,3,Mujer,3,49,SecundariaCompleta,4,4,4,3,3,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190099,C,3,Hombre,2,36,Superiortecnica completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190100,C,3,Mujer,3,45,SecundariaCompleta,3,3,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190101,C,3,Hombre,3,45,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190102,AB,2,Mujer,3,62,SecundariaCompleta,4,4,4,3,3,3,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190103,C,3,Hombre,1,28,Superior universitaria completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190104,AB,2,Mujer,2,43,Superior universitaria incompleta,3,3,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190105,AB,2,Mujer,1,23,SecundariaCompleta,4,4,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190106,C,3,Mujer,3,55,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,0,0
2019,20190107,AB,2,Hombre,3,60,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190108,C,3,Mujer,1,22,Superiortecnica completa,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,1
2019,20190109,C,3,Hombre,2,41,Superiortecnica completa,4,4,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190110,C,3,Hombre,1,27,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190111,DE,4,Mujer,3,60,SecundariaIncompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190112,C,3,Hombre,1,24,Superiortecnica completa,3,3,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2019,20190113,C,3,Mujer,1,27,SecundariaCompleta,3,4,4,2,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190114,C,3,Mujer,2,30,Superiortecnica completa,2,3,4,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190115,DE,4,Hombre,2,39,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190116,C,3,Hombre,2,33,Superiortecnica completa,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190117,DE,4,Mujer,2,40,SecundariaIncompleta,4,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,0,0
2019,20190118,C,3,Hombre,3,56,Superior universitaria completa,3,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190119,DE,4,Mujer,3,47,SecundariaCompleta,3,3,3,3,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190120,C,3,Mujer,3,70,Superior universitaria completa,2,2,3,3,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190121,C,3,Mujer,3,82,SecundariaIncompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190122,C,3,Mujer,1,19,SecundariaCompleta,3,3,3,2,2,2,1,1,1,1,1,0,0,1,2,2,2,2,2,1,1,1,6,1
2019,20190123,C,3,Hombre,1,18,SecundariaCompleta,1,2,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190124,C,3,Mujer,2,33,Superior universitaria completa,3,3,4,2,3,2,1,1,0,1,1,0,0,0,2,2,2,2,2,1,1,1,4,1
2019,20190125,DE,4,Hombre,3,47,SecundariaCompleta,2,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2019,20190126,AB,2,Hombre,3,50,Superior universitaria completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,0,0
2019,20190127,AB,2,Hombre,1,26,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,0,0
2019,20190128,C,3,Mujer,1,22,SecundariaCompleta,3,3,3,2,2,2,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1,4,1
2019,20190129,AB,2,Mujer,2,36,Superiortecnica completa,3,3,3,2,2,2,1,1,0,1,0,0,0,1,2,1,2,2,1,1,1,1,4,1
2019,20190130,AB,2,Hombre,2,32,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190131,DE,4,Mujer,3,61,SecundariaCompleta,2,2,4,3,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190132,DE,4,Mujer,2,41,SecundariaIncompleta,4,4,4,2,3,3,0,1,1,0,0,0,0,0,2,2,2,2,2,1,1,1,2,1
2019,20190133,C,3,Hombre,1,25,Superiortecnica completa,3,3,3,3,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190134,DE,4,Mujer,1,29,SecundariaCompleta,3,4,3,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1,2,1,1,1,0,0
2019,20190135,DE,4,Hombre,3,46,Primaria,3,3,3,3,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2019,20190136,C,3,Mujer,2,37,Superiortecnica completa,4,4,4,3,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1
2019,20190137,DE,4,Mujer,3,55,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,1
2019,20190138,C,3,Hombre,3,63,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190139,C,3,Mujer,3,59,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
2019,20190140,DE,4,Hombre,2,42,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2019,20190141,DE,4,Hombre,1,20,Superiortecnica completa,2,3,4,2,2,2,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190142,C,3,Hombre,2,35,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190143,DE,5,Mujer,1,26,SecundariaCompleta,3,4,4,3,3,3,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2019,20190144,DE,4,Mujer,3,51,Primaria,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2019,20190145,DE,4,Hombre,3,51,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190146,C,3,Hombre,3,80,Primaria,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190147,AB,2,Mujer,1,20,SecundariaIncompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190148,C,3,Hombre,1,22,Superior universitaria incompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2019,20190149,C,3,Mujer,2,40,Inicial,4,4,4,3,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2019,20190150,DE,5,Hombre,2,38,Inicial,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2019,20190151,DE,4,Mujer,3,52,SecundariaCompleta,4,4,4,3,2,3,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
